Namespace;Namespace_loc_id;loc_id;loc_oms;loc_id_oms;Meetpunttype;Monitoringsoort.code;LigtInGeoobject.identificatie;HoortBijGeoobject.identificatie;waterlichaam;x1;y1;x2;y2;watertype;watertype_oms;Watergangcategorie;Watergangcategorie.code;Oever;NVO;Afvoergebiedcode;Afvoergebied_clustercode;wijzigingen_log;Opm_intern;Opm_dataleverancier;Foto_id;Aanmaakdatum;Fysische chemie;Meetnet Kader Richtlijn Water (KRW, FC);Meetnet Agrarisch en Stedelijk gebied (FC);Agrarisch & Stedelijk Roulatiejaar 1 (FC);Agrarisch & Stedelijk Roulatiejaar 2 (FC);Agrarisch & Stedelijk Roulatiejaar 3 (FC);Meetnet waterkwaliteit hoofdwater (FC);Meetnet Nutrienten Landbouw Specifiek Oppervlaktewater (MNLSO, FC);Calamiteiten Meetnet Nucleaire Ongevallen (CMNO, FC);Meetnet gewasbeschermingsmiddelen (FC);Landelijk Meetnet GewasBeschermingsMiddelen (LMGBM, FC);Meetnet zwemwater (FC);Meetnet hygienische waterkwaliteit (FC);Roulerend meetnet 2006 -2019 (FC);Centraal stadsdeel (FC);Groenraven Oost - Maartensdijk (FC);Kromme Rijn - Honswijk (FC);Langbroekerwetering (FC);Lopikerwaard (FC);Oude Rijn (FC);Projecten (FC);Lange weide (FC);Online waterkwaliteit Batau (FC);Onderwaterdrainage De Vlist (FC);Natuurgebieden (FC);Overige projecten (FC);Afgerond (FC);Historische meetpunten (< 2000) waarvan doel onbekend (FC);Biologie;Meetnet Kader Richtlijn Water (KRW, BIO);NL14_01 Langbroekerwetering (BIO);NL14_02 Kromme Rijn (BIO);NL14_03 Westerlaak (BIO);NL14_04 Honswijk (BIO);NL14_05 Biltse Grift (BIO);NL14_06 Ravense Wetering (BIO);NL14_07 Merwedekanaal (BIO);NL14_08 Binnenstad Utrecht (BIO);NL14_09 Maartensdijk (BIO);NL14_10 Hollandse IJssel (BIO);NL14_11 De Keulevaart (BIO);NL14_12 De Pleijt (BIO);NL14_13 De Koekoek (BIO);NL14_15 Bijleveld (BIO);NL14_16 Leidsche Rijn (BIO);NL14_18 Galecop (BIO);NL14_19 Gerverscop (BIO);NL14_20 De Tol (BIO);NL14_21 Ouwenaar - Haarrijn (BIO);NL14_22 Wiericke's (BIO);NL14_23 Snelrewaard (BIO);NL14_24 Lange Linschoten (BIO);NL14_25 Montfoortse Vaart (BIO);NL14_26 Meijepolder (BIO);NL14_27 Oude Rijn (BIO);NL14_28 Zegveld (BIO);NL14_29 Grecht (BIO);NL14_30 Kockengen (BIO);NL14_31 Kamerik Teijlingens (BIO);NL14_32 Houtensewetering (BIO);NL14_33 Oud Kamerik (BIO);Meetnet Agrarisch en Stedelijk gebied (BIO);Agrarisch & Stedelijk Roulatiejaar 1 (BIO);Agrarisch & Stedelijk Roulatiejaar 2 (BIO);Agrarisch & Stedelijk Roulatiejaar 3 (BIO);Meetnet Macrofauna (BIO);Meetnet Natuurvriendelijke oevers (BIO);Meetnet Beschermde flora en fauna (wetNB, BIO);Meetnet Stadswateren (Ecoscans, BIO);Roulerend meetnet 2006 -2019 (BIO);Centraal stadsdeel (BIO);Groenraven Oost - Maartensdijk (BIO);Kromme Rijn - Honswijk (BIO);Langbroekerwetering (BIO);Lopikerwaard (BIO);Oude Rijn (BIO);Roulerend - buiten gebruik (BIO);Projecten (BIO);Groen Blauwe Diensten (BIO);Overig water (BIO);Effectmonitoring maaibeheer (BIO);Nevengeul en vlechtschermen bij Odijk (BIO);Lange weide (BIO);Natuurgebieden (BIO);Overige projecten (BIO);Afgerond (BIO);KRW waterlichamen;Overige waterbeheerders
NL14;NL14_21089;21089;Woerden Singel Vincent van Goghlaan Woerden (89);21089 Woerden Singel Vincent van Goghlaan Woerden (89);;;;;;119180;455617;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21089.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21090;21090;Woerden Vijver Vincent van Goghlaan Woerden (90);21090 Woerden Vijver Vincent van Goghlaan Woerden (90);;;;;;119142;455771;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21090.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21091;21091;Woerden Vijver naast begraafplaats Woerden (91);21091 Woerden Vijver naast begraafplaats Woerden (91);;;;;;120360;456054;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21091.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21092;21092;Woerden Wegsloot Hollandbaan noord Woerden (92);21092 Woerden Wegsloot Hollandbaan noord Woerden (92);;;;;;118818;455095;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21092.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21093;21093;Woerden Wegsloot Hollandbaan zuid Woerden (93);21093 Woerden Wegsloot Hollandbaan zuid Woerden (93);;;;;;118777;455043;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21093.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21094;21094;Woerden Singel Eikenlaan Woerden (94);21094 Woerden Singel Eikenlaan Woerden (94);;;;;;119500;454952;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21094.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21095;21095;Woerden Wijkpark Molenvliet Woerden (95);21095 Woerden Wijkpark Molenvliet Woerden (95);;;;;;118970;454297;;;M3;Gebufferde (regionale) kanalen;tertiair;;zuidoever;Nee;AFVGEB0057;CL_215;;;;NL14_21095.jpg;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21096;21096;Woerden Singels Stromenlanen Woerden (96);21096 Woerden Singels Stromenlanen Woerden (96);;;;;;119350;454292;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21096.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21097;21097;Woerden Watergang Middellandbaan zuid Woerden (97);21097 Woerden Watergang Middellandbaan zuid Woerden (97);;;;;;120839;454414;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21097.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21098;21098;Woerden Vijver Zuwe Hofpoort Ziekenhuis Woerden (98);21098 Woerden Vijver Zuwe Hofpoort Ziekenhuis Woerden (98);;;;;;120994;454561;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21098.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21099;21099;Woerden Watergang langs Noordzee Woerden (99);21099 Woerden Watergang langs Noordzee Woerden (99);;;;;;121829;454524;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21099.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21100;21100;Woerden Finse Golf Woerden (100);21100 Woerden Finse Golf Woerden (100);;;;;;122260;454333;;;M10;Laagveen vaarten en kanalen;primair;;westoever;Nee;AFVGEB0037;CL_215;;;;NL14_21100.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21101;21101;Woerden Vijver Harzstraat Woerden (101);21101 Woerden Vijver Harzstraat Woerden (101);;;;;;121963;455166;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21101.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21102;21102;Woerden Prins Mauritssingel Woerden (102);21102 Woerden Prins Mauritssingel Woerden (102);;;;;;121502;455909;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21102.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21103;21103;Woerden Singels Fort Oranje Woerden (103);21103 Woerden Singels Fort Oranje Woerden (103);;;;;;121302;456321;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21103.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21104;21104;Woerden Singel Noordergaard Harmelen (104);21104 Woerden Singel Noordergaard Harmelen (104);;;;;;125388;456101;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21104.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21105;21105;Woerden Sloot langs Oudeland Harmelen (105);21105 Woerden Sloot langs Oudeland Harmelen (105);;;;;;125551;456108;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21105.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21106;21106;Woerden Watergang langs Wooncentrum Nieuw Batestein Harmelen (106);21106 Woerden Watergang langs Wooncentrum Nieuw Batestein Harmelen (106);;;;;;125452;455588;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21106.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21107;21107;Woerden Watergang park Wilhelminalaan Harmelen (107);21107 Woerden Watergang park Wilhelminalaan Harmelen (107);;;;;;125914;455467;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21107.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21108;21108;Woerden Watergang Acacialaan Harmelen (108);21108 Woerden Watergang Acacialaan Harmelen (108);;;;;;126202;455676;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21108.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21109;21109;Woerden Kastanjelaan (109);21109 Woerden Kastanjelaan (109);;;;;;116970;458847;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21109.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21110;21110;Woerden Broeksloot (110);21110 Woerden Broeksloot (110);;;;;;117211;458962;;;M8;Gebufferde laagveensloten;;;;;;;;;;NL14_21110.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21111;21111;Woerden Talmalanen (111);21111 Woerden Talmalanen (111);;;;;;122065;455998;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21111.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21112;21112;Woerden Marshalllaan (112);21112 Woerden Marshalllaan (112);;;;;;122401;455520;;;M10;Laagveen vaarten en kanalen;tertiair;;westoever;Nee;AFVGEB0096;;FC verplaatst naar NL14_21637 per augustus 2021;;;NL14_21112.jpg;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21113;21113;Woerden Tussen De Deel en De Hild (113);21113 Woerden Tussen De Deel en De Hild (113);;;;;;121047;458360;;;M10;Laagveen vaarten en kanalen;tertiair;;oostoever;Nee;AFVGEB0018;CL_208;;;voor macrofyten volg de watergang ook de hoek om (voor zover dat kan);NL14_21113.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21114;21114;Woerden Berkenlaan (114);21114 Woerden Berkenlaan (114);;;;;;121435;458491;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21114.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21115;21115;Utrecht Bijleveld Parkweg (115);21115 Utrecht Bijleveld Parkweg (115);;;;;;127529;458310;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21115.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21116;21116;Utrecht Ouwenaar (116);21116 Utrecht Ouwenaar (116);;;;;;128158;461258;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21116.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21117;21117;Utrecht Brug Rivierkom Vleuterweide (117);21117 Utrecht Brug Rivierkom Vleuterweide (117);;;;;;128393;456309;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21117.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21118;21118;Utrecht Veldhuizen De Milan Viscontilaan (118);21118 Utrecht Veldhuizen De Milan Viscontilaan (118);;;;;;128939;454638;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21118.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21119;21119;Utrecht Bergsingel De Milan Viscontilaan (119);21119 Utrecht Bergsingel De Milan Viscontilaan (119);;;;;;129131;454793;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21119.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21120;21120;Utrecht Vleutensewetering te Vleuten (120);21120 Utrecht Vleutensewetering te Vleuten (120);;;;;;129419;457305;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21120.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21121;21121;Utrecht Haarrijnseplas west (121);21121 Utrecht Haarrijnseplas west (121);;;;;;129619;458826;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21121.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21122;21122;Utrecht Wijkwatergang de Tol (122);21122 Utrecht Wijkwatergang de Tol (122);;;;;;129985;458072;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21122.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21123;21123;Utrecht Neijevelt brug Gouvernantelaan (123);21123 Utrecht Neijevelt brug Gouvernantelaan (123);;;;;;130372;454283;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21123.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21124;21124;Utrecht Zijwetering Molenvliet Terwijde (124);21124 Utrecht Zijwetering Molenvliet Terwijde (124);;;;;;131071;457569;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21124.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21125;21125;Utrecht Meentwetering te De Meern (125);21125 Utrecht Meentwetering te De Meern (125);;;;;;131181;453957;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21125.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21126;21126;Utrecht Eschersingel/Renoirhof (126);21126 Utrecht Eschersingel/Renoirhof (126);;;;;;131262;456573;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21126.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21127;21127;Utrecht Volkstuinenpark De Pioniers - Kogllaan (127);21127 Utrecht Volkstuinenpark De Pioniers - Kogllaan (127);;;;;;138140;457549;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21127.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21128;21128;Utrecht Meredith Willsonstraat en Jule Stynerstraat (brug) (128);21128 Utrecht Meredith Willsonstraat en Jule Stynerstraat (brug) (128);;;;;;131810;457273;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21128.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21129;21129;Utrecht Langerak Langeraksingel bij brug (129);21129 Utrecht Langerak Langeraksingel bij brug (129);;;;;;131821;455321;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21129.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21130;21130;Utrecht Vlindersingel kruising Koolwitjeshof (130);21130 Utrecht Vlindersingel kruising Koolwitjeshof (130);;;;;;131905;455792;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21130.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21131;21131;Utrecht Plas Lageweide (131);21131 Utrecht Plas Lageweide (131);;;;;;132017;458293;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21131.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21132;21132;Utrecht Parkwijk Eerste Oosterparklaan (132);21132 Utrecht Parkwijk Eerste Oosterparklaan (132);;;;;;132146;455485;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21132.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21133;21133;Utrecht Nedereindsewetering Rijnenburg (133);21133 Utrecht Nedereindsewetering Rijnenburg (133);;;;;;132147;450759;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21133.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21134;21134;Utrecht Parkwijk-Noord Vlinderbuurt (134);21134 Utrecht Parkwijk-Noord Vlinderbuurt (134);;;;;;132185;456069;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21134.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21135;21135;Utrecht Lageweide Maarssenbroeksedijk (135);21135 Utrecht Lageweide Maarssenbroeksedijk (135);;;;;;131646;459350;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21135.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21136;21136;Utrecht Ouderijn Strijkviertel (136);21136 Utrecht Ouderijn Strijkviertel (136);;;;;;132290;453926;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21136.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21137;21137;Utrecht Leidsche Rijn Hoge Weide - Grauwaartsingel (137);21137 Utrecht Leidsche Rijn Hoge Weide - Grauwaartsingel (137);;;;;;132915;456157;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21137.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21138;21138;Utrecht Sportvelden Burgermeester Norbruislaan Utrecht (138);21138 Utrecht Sportvelden Burgermeester Norbruislaan Utrecht (138);;;;;;133052;459610;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21138.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21139;21139;Utrecht Parkwijk-Zuid Park Voorn (139);21139 Utrecht Parkwijk-Zuid Park Voorn (139);;;;;;133421;455204;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21139.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21140;21140;Utrecht Detmoldbrug vijver Ridderplantsoen (140);21140 Utrecht Detmoldbrug vijver Ridderplantsoen (140);;;;;;136980;453345;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21140.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21141;21141;Utrecht Van Deventerlaan Papendorp (141);21141 Utrecht Van Deventerlaan Papendorp (141);;;;;;133693;453667;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21141.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21142;21142;Utrecht Overvecht-Noord Zuilense Bos (142);21142 Utrecht Overvecht-Noord Zuilense Bos (142);;;;;;133820;459258;;;M10;Laagveen vaarten en kanalen;;;;;;;;;;NL14_21142.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21143;21143;Utrecht Industrieterrein Cartesiusweg werkspoorhaven (143);21143 Utrecht Industrieterrein Cartesiusweg werkspoorhaven (143);;;;;;133862;457618;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21143.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21144;21144;Utrecht Oog Vleutensewetering Kanaalweg (144);21144 Utrecht Oog Vleutensewetering Kanaalweg (144);;;;;;134338;455942;;;M1a;Zoete gebufferde sloten;;;;;;;;;;NL14_21144.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21145;21145;Utrecht Zuilen vijver Julianapark (145);21145 Utrecht Zuilen vijver Julianapark (145);;;;;;134514;457488;;;M11;Kleine ondiepe gebufferde plassen;;;;;;;;;;NL14_21145.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
NL14;NL14_21146;21146;Utrecht Zuilen Niftarlakeplantsoen bij Prinses Irenelaan (146);21146 Utrecht Zuilen Niftarlakeplantsoen bij Prinses Irenelaan (146);;;;;;134561;458718;;;M3;Gebufferde (regionale) kanalen;;;;;;;;;;NL14_21146.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
